NAME,SHORTNAME,PROVIDER,PLACE,TYPE,SUB_TYPE,INDEX_PARENT,COMPO_PARENT,MEP,COMPO,DOWNLOAD,MNEMO,CODE,ISIN,REUTERS,BLOOMBERG,YAHOO,GOOGLE,LAUNCH,NB,CURR,CALCUL,FREQUENCY,PRICE,WEIGHTING,FLOAT,SHARES,CAPPING,BASE_VALUE,BASE_DATE,BASE_CAPI,HISTORY,CONTINENT,ORD,WEBSITE,URL_IDX,URL_CMP,LAST_UPDATE,CRITERIA,REV_COMPO,REV_FLOAT,ARR_FLOAT,FUTURES,OPTIONS,ETF,LEVEL3
MSCI NORWAY CAPITAL GOODS,MSCI NORWAY CAPITAL GOODS,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0CG,,,MXNO0CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY CHEMICALS,MSCI NORWAY CHEMICALS,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0CH,,,MXNO0CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY COMM BANKS,MSCI NORWAY COMM BANKS,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0CB,,,MXNO0CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY DIV TELEC SV,MSCI NORWAY DIV TELEC SV,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0DV,,,MXNO0DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY ENERGY,MSCI NORWAY ENERGY,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0EG,,,MXNO0EG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY ENERGY EQ&SV,MSCI NORWAY ENERGY EQ&SV,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0EE,,,MXNO0EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY GROWTH,MSCI NORWAY GROWTH,MSCI,Norway,EQUITY,Style,,,,,BLOOMBERG,,IFRCBLMXNO000G,,,MXNO000G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY IMI,MSCI NORWAY IMI,MSCI,Norway,EQUITY,,,,,,BLOOMBERG,,IFRCBLMXNOIM,,,MXNOIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY IND CONGLOM,MSCI NORWAY IND CONGLOM,MSCI,Norway,EQUITY,,,,,,BLOOMBERG,,IFRCBLMXNO0IC,,,MXNO0IC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY INSURANCE,MSCI NORWAY INSURANCE,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0IS,,,MXNO0IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY INSURANCE GICS LEVEL 3,MSCI NORWAY INSURANCE GICS LEVEL 3,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0IR,,,MXNO0IR,,,,,,,,,FCW,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY ISLM,MSCI NORWAY ISLM,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMINO,,,MINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY ISLM LARGE CAP,MSCI NORWAY ISLM LC,MSCI,Norway,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMINOLC,,,MINOLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY ISLM MID CAP,MSCI NORWAY ISLM MC,MSCI,Norway,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMINOMC,,,MINOMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY LARGE CAP,MSCI NORWAY LC,MSCI,Norway,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMXNOLC,,,MXNOLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY LARGE CAP GROWTH,MSCI NORWAY LC GROWTH,MSCI,Norway,EQUITY,Style,,,,,BLOOMBERG,,IFRCBLMXNOLCG,,,MXNOLCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY LARGE CAP VALUE,MSCI NORWAY LC VALUE,MSCI,Norway,EQUITY,Style,,,,,BLOOMBERG,,IFRCBLMXNO00LV,,,MXNO00LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY MATERIALS,MSCI NORWAY MATERIALS,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0ML,,,MXNO0ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY MID CAP GROWTH,MSCI NORWAY MC GROWTH,MSCI,Norway,EQUITY,Style,,,,,BLOOMBERG,,IFRCBLMXNO00MG,,,MXNO00MG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY METAL&MINING,MSCI NORWAY METAL&MINING,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0MM,,,MXNO0MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY MID CAP,MSCI NORWAY MC,MSCI,Norway,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMXNOMC,,,MXNOMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY OIL GAS&CF,MSCI NORWAY OIL GAS&CF,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0OG,,,MXNO0OG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY SMALL CAP GROWTH ,MSCI NORWAY SC GROWTH ,MSCI,Norway,EQUITY,Style,,,,,BLOOMBERG,,IFRCBLMXNO00SG,,,MXNO00SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY SMALL CAP VALUE ,MSCI NORWAY SC VALUE ,MSCI,Norway,EQUITY,Style,,,,,BLOOMBERG,,IFRCBLMXNO00SV,,,MXNO00SV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY SMALL CAP,MSCI NORWAY SC ,MSCI,Norway,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMXNOSC,,,MXNOSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY SMID CAP,MSCI NORWAY SMID CAP,MSCI,Norway,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMXNOSM,,,MXNOSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY TELECOM SVS,MSCI NORWAY TELECOM SVS,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0TS,,,MXNO0TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY VALUE,MSCI NORWAY VALUE,MSCI,Norway,EQUITY,Style,,,,,BLOOMBERG,,IFRCBLMXNO000V,,,MXNO000V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY/ENERGY,MSCI NORWAY/ENERGY,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0EN,,,MXNO0EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY/FINANCE,MSCI NORWAY/FINANCE,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0FN,,,MXNO0FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY/HLTH CARE,MSCI NORWAY/HLTH CARE,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0HC,,,MXNO0HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY/INDUSTRL,MSCI NORWAY/INDUSTRL,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0IN,,,MXNO0IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY/MATERIAL,MSCI NORWAY/MATERIAL,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0MT,,,MXNO0MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY/TEL SVC,MSCI NORWAY/TEL SVC,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0TC,,,MXNO0TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI NORWAY/UTILITY,MSCI NORWAY/UTILITY,MSCI,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLMXNO0UT,,,MXNO0UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBX OIL SERVICE ,OBX OIL SERVICE ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOBOSX,,,OBOSX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMX OSLO 20 ,OMX OSLO 20 ,NASDAQ OMX,Norway,EQUITY,,,,,,BLOOMBERG,,IFRCBLOMXO20,,,OMXO20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 10 ENERGY ,OSE 10 ENERGY ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE10GI,,,OSE10GI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 1010 ENERGY ,OSE 1010 ENERGY ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE1010G,,,OSE1010G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 15 MATERIALS ,OSE 15 MATERIALS ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE15GI,,,OSE15GI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 1510 MATERIALS ,OSE 1510 MATERIALS ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE1510G,,,OSE1510G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 20 INDUSTRIALS ,OSE 20 INDUSTRIALS ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE20GI,,,OSE20GI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 2010 CAPTL GDS ,OSE 2010 CAPTL GDS ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE2010G,,,OSE2010G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 2020 COM SVC&SUP ,OSE 2020 COM SVC&SUP ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE2020G,,,OSE2020G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 2030 TRANSPTN ,OSE 2030 TRANSPTN ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE2030G,,,OSE2030G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 25 CNSMR DISCRT ,OSE 25 CNSMR DISCRT ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE25GI,,,OSE25GI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 2510 AUTO & COMP ,OSE 2510 AUTO & COMP ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE2510G,,,OSE2510G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 2520 CNS DUR&APP ,OSE 2520 CNS DUR&APP ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE2520G,,,OSE2520G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 2530 HTL REST&LEI ,OSE 2530 HTL REST&LEI ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE2530G,,,OSE2530G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 2540 MEDIA ,OSE 2540 MEDIA ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE2540G,,,OSE2540G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 2550 RETAILING ,OSE 2550 RETAILING ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE2550G,,,OSE2550G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 30 CNSMR STAPLES ,OSE 30 CNSMR STAPLES ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE30GI,,,OSE30GI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 3010 FD&DRUG RETL ,OSE 3010 FD&DRUG RETL ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE3010G,,,OSE3010G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 3020 FD BEV & TOB ,OSE 3020 FD BEV & TOB ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE3020G,,,OSE3020G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 35 HEALTH CARE ,OSE 35 HEALTH CARE ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE35GI,,,OSE35GI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 3510 HC EQMT&SVCS ,OSE 3510 HC EQMT&SVCS ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE3510G,,,OSE3510G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 3520 PHARM BIO & LS,OSE 3520 PHARM BIO & LS,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE3520G,,,OSE3520G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 40 FINANCIALS ,OSE 40 FINANCIALS ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE40GI,,,OSE40GI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 4010 BANKS ,OSE 4010 BANKS ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE4010G,,,OSE4010G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 4020 DIVRSFD FIN ,OSE 4020 DIVRSFD FIN ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE4020G,,,OSE4020G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 4030 INSURANCE ,OSE 4030 INSURANCE ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE4030G,,,OSE4030G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 4040 REAL ESTATE ,OSE 4040 REAL ESTATE ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE4040G,,,OSE4040G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 45 INFO TECH ,OSE 45 INFO TECH ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE45GI,,,OSE45GI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 4510 SFTWR & SVC ,OSE 4510 SFTWR & SVC ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE4510G,,,OSE4510G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 4520 TC HDWR & EQ ,OSE 4520 TC HDWR & EQ ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE4520G,,,OSE4520G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 4530 SEM/SEM EQP ,OSE 4530 SEM/SEM EQP ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE4530G,,,OSE4530G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 50 TELECOMM SVC ,OSE 50 TELECOMM SVC ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE50GI,,,OSE50GI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 5010 TELECOMM SVC ,OSE 5010 TELECOMM SVC ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE5010G,,,OSE5010G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 55 UTILITIES ,OSE 55 UTILITIES ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE55GI,,,OSE55GI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE 5510 UTILITIES ,OSE 5510 UTILITIES ,,Norway,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLOSE5510G,,,OSE5510G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE ALL SHARE LEVEL 1 ,OSE ALL SHARE LEVEL 1 ,,Norway,EQUITY,,,,,,BLOOMBERG,,IFRCBLOSEAXL1,,,OSEAXL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSLO STOCK EXCHANGE PCP,OSLO STOCK EXCHANGE PCP,EXCHANGE,Norway,EQUITY,,,,,,BLOOMBERG,,IFRCBLOBX14,,,OBX14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIB NORWAY,TRIB NORWAY,,Norway,EQUITY,,,,,,BLOOMBERG,,IFRCBLTRIBNO,,,TRIBNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINX BENCH CAP NOK PI,VINX BENCH CAP NOK PI,,Norway,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLVBCNKP,,,VBCNKP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINX BENCH NOK PI,VINX BENCH NOK PI,,Norway,EQUITY,,,,,,BLOOMBERG,,IFRCBLVBNKP,,,VBNKP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINX NOK PI,VINX NOK PI,,Norway,EQUITY,,,,,,BLOOMBERG,,IFRCBLVNKP,,,VNKP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINX NOK PI IND GRP ,VINX NOK PI IND GRP ,,Norway,EQUITY,,,,,,BLOOMBERG,,IFRCBLVNKPL2,,,VNKPL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCC X UAE ATVR 10% OM,GCC X UAE ATVR 10% OM,,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLADIAGUPO,,,ADIAGUPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN,MSCI OMAN,MSCI,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLMXOM,,,MXOM,,,,,,,,,,,,,, 2005/11/30,, 2005/05/31,,,,,,,,,,,,,,
MSCI OMAN DOM ISLM SMID,MSCI OMAN DOM ISLM SMID,MSCI,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMIOMDSM,,,MIOMDSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN DOM SMALL CAP,MSCI OMAN DOMESTIC SC ,MSCI,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMXOMDSC,,,MXOMDSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN DOMESTIC,MSCI OMAN DOMESTIC,MSCI,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLMXOMD,,,MXOMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN DOMESTIC IMI,MSCI OMAN DOMESTIC IMI,MSCI,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLMXOMDIM,,,MXOMDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN DOMESTIC ISLM,MSCI OMAN DOMESTIC ISLM,MSCI,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLMIOMD,,,MIOMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN DOMESTIC LARGE CAP,MSCI OMAN DOMESTIC LC,MSCI,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMXOMDLC,,,MXOMDLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN DOMESTIC MID CAP,MSCI OMAN DOMESTIC MC,MSCI,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMXOMDMC,,,MXOMDMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN DOMESTIC SMID,MSCI OMAN DOMESTIC SMID,MSCI,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMXOMDSM,,,MXOMDSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN IMI,MSCI OMAN IMI,MSCI,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLMXOMIM,,,MXOMIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN ISLM,MSCI OMAN ISLM,MSCI,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLMIOM,,,MIOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN LARGE CAP,MSCI OMAN LC,MSCI,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMXOMLC,,,MXOMLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN MID CAP,MSCI OMAN MC,MSCI,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMXOMMC,,,MXOMMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN SMALL CAP,MSCI OMAN SC ,MSCI,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMXOMSC,,,MXOMSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMAN SMID CAP,MSCI OMAN SMID CAP,MSCI,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMXOMSM,,,MXOMSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMON DOM ISL LARGE CAP,MSCI OMON DOM ISL LC,MSCI,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMIOMDLC,,,MIOMDLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMON DOM ISL MID CAP,MSCI OMON DOM ISL MC,MSCI,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMIOMDMC,,,MIOMDMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI OMON DOM ISL SMALL CAP,MSCI OMON DOM ISL SC,MSCI,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLMIOMDSC,,,MIOMDSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSM30 FINANCIAL SECTOR,MSM30 FINANCIAL SECTOR,,Oman,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLBKINV,,,BKINV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSM30 INDUSTRY ,MSM30 INDUSTRY ,,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLINDSI,,,INDSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSM30 SERVICES SECTOR,MSM30 SERVICES SECTOR,,Oman,EQUITY,Sector,,,,,BLOOMBERG,,IFRCBLSINSI,,,SINSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI LARGE CAP,S&P OMAN BMI LC,S&P,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLSOMIPUL,,,SOMIPUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI LARGE CAP LCL,S&P OMAN BMI LC LCL,S&P,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLSOMIPLL,,,SOMIPLL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI LARGE CAP SH,S&P OMAN BMI LC SH,S&P,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLSOMSPUL,,,SOMSPUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI LARGE CAP SHLCL,S&P OMAN BMI LC SHLCL,S&P,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLSOMSPLL,,,SOMSPLL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI LCL,S&P OMAN BMI LCL,S&P,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLIDIPOMPL,,,IDIPOMPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI LMC,S&P OMAN BMI LMC,S&P,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLSOMIPUX,,,SOMIPUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI LMC LCL,S&P OMAN BMI LMC LCL,S&P,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLSOMIPLX,,,SOMIPLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI LMC SH,S&P OMAN BMI LMC SH,S&P,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLSOMSPUX,,,SOMSPUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI LMC SHLCL,S&P OMAN BMI LMC SHLCL,S&P,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLSOMSPLX,,,SOMSPLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI MID CAP,S&P OMAN BMI MC,S&P,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLSOMIPUM,,,SOMIPUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI MID CAP LCL,S&P OMAN BMI MC LCL,S&P,Oman,EQUITY,Size,,,,,BLOOMBERG,,IFRCBLSOMIPLM,,,SOMIPLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI MSC,S&P OMAN BMI MSC,S&P,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLSOMIPUY,,,SOMIPUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI MSC LCL,S&P OMAN BMI MSC LCL,S&P,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLSOMIPLY,,,SOMIPLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI MSC SH,S&P OMAN BMI MSC SH,S&P,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLSOMSPUY,,,SOMSPUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI MSC SHLCL,S&P OMAN BMI MSC SHLCL,S&P,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLSOMSPLY,,,SOMSPLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI PR OMR,S&P OMAN BMI PR OMR,S&P,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLSEMIOMPL,,,SEMIOMPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI PR OMR L2,S&P OMAN BMI PR OMR L2,S&P,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLSEIOMPL2,,,SEIOMPL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P OMAN BMI PR USD,S&P OMAN BMI PR USD,S&P,Oman,EQUITY,,,,,,BLOOMBERG,,IFRCBLSEMIOMPD,,,SEMIOMPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
